grid,train_AUC_C2_C5,train_AUC_C1_C2,train_AUC_C1_C5,val_AUC_C1,val_AUC_C5,val_AUC_C2,train_AUC_mean,val_AUC_mean
"{'C': 0.6, 'max_iter': 100, 'penalty': 'l2', 'solver': 'lbfgs'}",1.0,0.9962096242584046,0.993362386858867,0.5760146755331346,0.6413043478260869,0.6055469953775039,0.9965240037057571,0.6076220062455752
"{'C': 0.6, 'max_iter': 100, 'penalty': 'l2', 'solver': 'newton-cholesky'}",1.0,0.9971160184574819,0.9951055983908818,0.5705113506076588,0.6432225063938619,0.6024653312788906,0.9974072056161213,0.6053997294268038
"{'C': 0.6, 'max_iter': 100, 'penalty': 'l2', 'solver': 'sag'}",1.0,0.9971160184574819,0.9951055983908818,0.5705113506076588,0.6432225063938619,0.6024653312788906,0.9974072056161213,0.6053997294268038
"{'C': 0.6, 'max_iter': 200, 'penalty': 'l2', 'solver': 'lbfgs'}",1.0,0.9971984179301252,0.9950385517934965,0.5714285714285715,0.6438618925831201,0.6045197740112994,0.9974123232412072,0.6066034126743304
"{'C': 0.6, 'max_iter': 200, 'penalty': 'l2', 'solver': 'newton-cholesky'}",1.0,0.9971160184574819,0.9951055983908818,0.5705113506076588,0.6432225063938619,0.6024653312788906,0.9974072056161213,0.6053997294268038
"{'C': 0.6, 'max_iter': 200, 'penalty': 'l2', 'solver': 'sag'}",1.0,0.9971160184574819,0.9951055983908818,0.5705113506076588,0.6432225063938619,0.6024653312788906,0.9974072056161213,0.6053997294268038
"{'C': 0.8, 'max_iter': 100, 'penalty': 'l2', 'solver': 'lbfgs'}",0.9999003289145819,0.9968688200395517,0.9928930606771706,0.5709699610181151,0.6406649616368285,0.6065742167437083,0.9965540698771015,0.6060697131328839
"{'C': 0.8, 'max_iter': 100, 'penalty': 'l2', 'solver': 'newton-cholesky'}",1.0,0.9972808174027686,0.9953067381830373,0.5700527401972025,0.6448209718670076,0.6014381099126861,0.9975291851952686,0.6054372739922987
"{'C': 0.8, 'max_iter': 100, 'penalty': 'l2', 'solver': 'sag'}",1.0,0.9972808174027686,0.9953067381830373,0.5700527401972025,0.6448209718670076,0.6014381099126861,0.9975291851952686,0.6054372739922987
"{'C': 0.8, 'max_iter': 200, 'penalty': 'l2', 'solver': 'lbfgs'}",1.0,0.997363216875412,0.9949044585987261,0.5711992662233433,0.6441815856777493,0.6040061633281972,0.9974225584913793,0.6064623384097633
"{'C': 0.8, 'max_iter': 200, 'penalty': 'l2', 'solver': 'newton-cholesky'}",1.0,0.9972808174027686,0.9953067381830373,0.5700527401972025,0.6448209718670076,0.6014381099126861,0.9975291851952686,0.6054372739922987
"{'C': 0.8, 'max_iter': 200, 'penalty': 'l2', 'solver': 'sag'}",1.0,0.9972808174027686,0.9953067381830373,0.5700527401972025,0.6448209718670076,0.6014381099126861,0.9975291851952686,0.6054372739922987
"{'C': 1.0, 'max_iter': 100, 'penalty': 'l2', 'solver': 'lbfgs'}",1.0,0.9971160184574819,0.9934964800536373,0.5721164870442559,0.6425831202046036,0.6086286594761171,0.9968708328370397,0.6077760889083256
"{'C': 1.0, 'max_iter': 100, 'penalty': 'l2', 'solver': 'newton-cholesky'}",1.0,0.9973632168754121,0.9955078779751929,0.5686769089658336,0.6451406649616368,0.5988700564971752,0.9976236982835349,0.6042292101415486
"{'C': 1.0, 'max_iter': 100, 'penalty': 'l2', 'solver': 'sag'}",1.0,0.9973632168754121,0.9955078779751929,0.5686769089658336,0.6451406649616368,0.5988700564971752,0.9976236982835349,0.6042292101415486
"{'C': 1.0, 'max_iter': 200, 'penalty': 'l2', 'solver': 'lbfgs'}",1.0,0.9972808174027686,0.9947703654039558,0.5695941297867462,0.6441815856777494,0.6029789419619929,0.9973503942689081,0.6055848858088294
"{'C': 1.0, 'max_iter': 200, 'penalty': 'l2', 'solver': 'newton-cholesky'}",1.0,0.9973632168754121,0.9955078779751929,0.5686769089658336,0.6451406649616368,0.5988700564971752,0.9976236982835349,0.6042292101415486
"{'C': 1.0, 'max_iter': 200, 'penalty': 'l2', 'solver': 'sag'}",1.0,0.9973632168754121,0.9955078779751929,0.5686769089658336,0.6451406649616368,0.5988700564971752,0.9976236982835349,0.6042292101415486
"{'C': 1.2, 'max_iter': 100, 'penalty': 'l2', 'solver': 'lbfgs'}",0.9999003289145819,0.9959624258404747,0.9932953402614817,0.5755560651226782,0.6384271099744245,0.5998972778633795,0.9963860316721794,0.6046268176534941
"{'C': 1.2, 'max_iter': 100, 'penalty': 'l2', 'solver': 'newton-cholesky'}",1.0,0.9973632168754121,0.9956419711699632,0.5689062141710617,0.6441815856777492,0.5993836671802775,0.9976683960151251,0.6041571556763627
"{'C': 1.2, 'max_iter': 100, 'penalty': 'l2', 'solver': 'sag'}",1.0,0.9973632168754121,0.9956419711699632,0.5689062141710617,0.6441815856777492,0.5993836671802775,0.9976683960151251,0.6041571556763627
"{'C': 1.2, 'max_iter': 200, 'penalty': 'l2', 'solver': 'lbfgs'}",1.0,0.997363216875412,0.9951055983908818,0.5656959412978675,0.6438618925831201,0.6024653312788906,0.9974896050887646,0.6040077217199594
"{'C': 1.2, 'max_iter': 200, 'penalty': 'l2', 'solver': 'newton-cholesky'}",1.0,0.9973632168754121,0.9956419711699632,0.5689062141710617,0.6441815856777492,0.5993836671802775,0.9976683960151251,0.6041571556763627
"{'C': 1.2, 'max_iter': 200, 'penalty': 'l2', 'solver': 'sag'}",1.0,0.9973632168754121,0.9956419711699632,0.5689062141710617,0.6441815856777492,0.5993836671802775,0.9976683960151251,0.6041571556763627
