grid,train_AUC_C2_C5,train_AUC_C1_C2,train_AUC_C1_C5,val_AUC_C1,val_AUC_C5,val_AUC_C2,train_AUC_mean,val_AUC_mean
"{'depth': None, 'l2_leaf_reg': None, 'learning_rate': 0.2, 'min_data_in_leaf': 20, 'random_strength': 2}",1.0,1.0,1.0,0.6512267828479708,0.7525925925925926,0.6974833076527993,1.0,0.7004342276977876
"{'depth': None, 'l2_leaf_reg': None, 'learning_rate': 0.2, 'min_data_in_leaf': 20, 'random_strength': 3}",1.0,1.0,1.0,0.6766796606282962,0.762962962962963,0.7139188495120699,1.0,0.7178538243677764
"{'depth': None, 'l2_leaf_reg': None, 'learning_rate': 0.2, 'min_data_in_leaf': 20, 'random_strength': 4}",1.0,1.0,1.0,0.6922724145838111,0.7814814814814814,0.7298407806882383,1.0,0.7345315589178436
"{'depth': None, 'l2_leaf_reg': None, 'learning_rate': 0.1, 'min_data_in_leaf': None, 'random_strength': 1}",1.0,1.0,1.0,0.6528319192845679,0.7607407407407407,0.7000513610683103,1.0,0.7045413403645396
"{'depth': None, 'l2_leaf_reg': None, 'learning_rate': 0.1, 'min_data_in_leaf': None, 'random_strength': 2}",1.0,1.0,1.0,0.660398991057097,0.768888888888889,0.7113507960965588,1.0,0.7135462253475149
"{'depth': None, 'l2_leaf_reg': None, 'learning_rate': 0.1, 'min_data_in_leaf': None, 'random_strength': 3}",1.0,1.0,1.0,0.6899793625315294,0.7748148148148148,0.7401129943502825,1.0,0.7349690572322088
"{'depth': None, 'l2_leaf_reg': None, 'learning_rate': 0.1, 'min_data_in_leaf': None, 'random_strength': 4}",1.0,1.0,1.0,0.6711763357028204,0.7451851851851852,0.7478171545968156,1.0,0.7213928918282737
"{'depth': None, 'l2_leaf_reg': None, 'learning_rate': 0.1, 'min_data_in_leaf': 5, 'random_strength': 1}",1.0,1.0,1.0,0.6528319192845679,0.7607407407407407,0.7000513610683103,1.0,0.7045413403645396
"{'depth': None, 'l2_leaf_reg': None, 'learning_rate': 0.1, 'min_data_in_leaf': 5, 'random_strength': 2}",1.0,1.0,1.0,0.660398991057097,0.768888888888889,0.7113507960965588,1.0,0.7135462253475149
"{'depth': None, 'l2_leaf_reg': None, 'learning_rate': 0.1, 'min_data_in_leaf': 5, 'random_strength': 3}",1.0,1.0,1.0,0.6899793625315294,0.7748148148148148,0.7401129943502825,1.0,0.7349690572322088
"{'depth': None, 'l2_leaf_reg': None, 'learning_rate': 0.1, 'min_data_in_leaf': 5, 'random_strength': 4}",1.0,1.0,1.0,0.6711763357028204,0.7451851851851852,0.7478171545968156,1.0,0.7213928918282737
"{'depth': None, 'l2_leaf_reg': None, 'learning_rate': 0.1, 'min_data_in_leaf': 10, 'random_strength': 1}",1.0,1.0,1.0,0.6528319192845679,0.7607407407407407,0.7000513610683103,1.0,0.7045413403645396
"{'depth': None, 'l2_leaf_reg': None, 'learning_rate': 0.1, 'min_data_in_leaf': 10, 'random_strength': 2}",1.0,1.0,1.0,0.660398991057097,0.768888888888889,0.7113507960965588,1.0,0.7135462253475149
"{'depth': None, 'l2_leaf_reg': None, 'learning_rate': 0.1, 'min_data_in_leaf': 10, 'random_strength': 3}",1.0,1.0,1.0,0.6899793625315294,0.7748148148148148,0.7401129943502825,1.0,0.7349690572322088
"{'depth': None, 'l2_leaf_reg': None, 'learning_rate': 0.1, 'min_data_in_leaf': 10, 'random_strength': 4}",1.0,1.0,1.0,0.6711763357028204,0.7451851851851852,0.7478171545968156,1.0,0.7213928918282737
"{'depth': None, 'l2_leaf_reg': None, 'learning_rate': 0.1, 'min_data_in_leaf': 20, 'random_strength': 1}",1.0,1.0,1.0,0.6528319192845679,0.7607407407407407,0.7000513610683103,1.0,0.7045413403645396
"{'depth': None, 'l2_leaf_reg': None, 'learning_rate': 0.1, 'min_data_in_leaf': 20, 'random_strength': 2}",1.0,1.0,1.0,0.660398991057097,0.768888888888889,0.7113507960965588,1.0,0.7135462253475149
"{'depth': None, 'l2_leaf_reg': None, 'learning_rate': 0.1, 'min_data_in_leaf': 20, 'random_strength': 3}",1.0,1.0,1.0,0.6899793625315294,0.7748148148148148,0.7401129943502825,1.0,0.7349690572322088
"{'depth': None, 'l2_leaf_reg': None, 'learning_rate': 0.1, 'min_data_in_leaf': 20, 'random_strength': 4}",1.0,1.0,1.0,0.6711763357028204,0.7451851851851852,0.7478171545968156,1.0,0.7213928918282737
"{'depth': None, 'l2_leaf_reg': None, 'learning_rate': 0.05, 'min_data_in_leaf': None, 'random_strength': 1}",1.0,1.0,1.0,0.6553542765420776,0.7422222222222222,0.7318952234206471,1.0,0.7098239073949824
"{'depth': None, 'l2_leaf_reg': None, 'learning_rate': 0.05, 'min_data_in_leaf': None, 'random_strength': 2}",1.0,1.0,1.0,0.680577849117175,0.7474074074074074,0.736517719568567,1.0,0.7215009920310499
"{'depth': None, 'l2_leaf_reg': None, 'learning_rate': 0.05, 'min_data_in_leaf': None, 'random_strength': 3}",1.0,1.0,1.0,0.6707177252923641,0.7585185185185186,0.7308680020544428,1.0,0.7200347486217752
"{'depth': None, 'l2_leaf_reg': None, 'learning_rate': 0.05, 'min_data_in_leaf': None, 'random_strength': 4}",1.0,1.0,1.0,0.6723228617289612,0.7437037037037036,0.751412429378531,1.0,0.7224796649370653
"{'depth': None, 'l2_leaf_reg': None, 'learning_rate': 0.05, 'min_data_in_leaf': 5, 'random_strength': 1}",1.0,1.0,1.0,0.6553542765420776,0.7422222222222222,0.7318952234206471,1.0,0.7098239073949824
"{'depth': None, 'l2_leaf_reg': None, 'learning_rate': 0.05, 'min_data_in_leaf': 5, 'random_strength': 2}",1.0,1.0,1.0,0.680577849117175,0.7474074074074074,0.736517719568567,1.0,0.7215009920310499
"{'depth': None, 'l2_leaf_reg': None, 'learning_rate': 0.05, 'min_data_in_leaf': 5, 'random_strength': 3}",1.0,1.0,1.0,0.6707177252923641,0.7585185185185186,0.7308680020544428,1.0,0.7200347486217752
"{'depth': None, 'l2_leaf_reg': None, 'learning_rate': 0.05, 'min_data_in_leaf': 5, 'random_strength': 4}",1.0,1.0,1.0,0.6723228617289612,0.7437037037037036,0.751412429378531,1.0,0.7224796649370653
"{'depth': None, 'l2_leaf_reg': None, 'learning_rate': 0.05, 'min_data_in_leaf': 10, 'random_strength': 1}",1.0,1.0,1.0,0.6553542765420776,0.7422222222222222,0.7318952234206471,1.0,0.7098239073949824
"{'depth': None, 'l2_leaf_reg': None, 'learning_rate': 0.05, 'min_data_in_leaf': 10, 'random_strength': 2}",1.0,1.0,1.0,0.680577849117175,0.7474074074074074,0.736517719568567,1.0,0.7215009920310499
"{'depth': None, 'l2_leaf_reg': None, 'learning_rate': 0.05, 'min_data_in_leaf': 10, 'random_strength': 3}",1.0,1.0,1.0,0.6707177252923641,0.7585185185185186,0.7308680020544428,1.0,0.7200347486217752
"{'depth': None, 'l2_leaf_reg': None, 'learning_rate': 0.05, 'min_data_in_leaf': 10, 'random_strength': 4}",1.0,1.0,1.0,0.6723228617289612,0.7437037037037036,0.751412429378531,1.0,0.7224796649370653
"{'depth': None, 'l2_leaf_reg': None, 'learning_rate': 0.05, 'min_data_in_leaf': 20, 'random_strength': 1}",1.0,1.0,1.0,0.6553542765420776,0.7422222222222222,0.7318952234206471,1.0,0.7098239073949824
"{'depth': None, 'l2_leaf_reg': None, 'learning_rate': 0.05, 'min_data_in_leaf': 20, 'random_strength': 2}",1.0,1.0,1.0,0.680577849117175,0.7474074074074074,0.736517719568567,1.0,0.7215009920310499
"{'depth': None, 'l2_leaf_reg': None, 'learning_rate': 0.05, 'min_data_in_leaf': 20, 'random_strength': 3}",1.0,1.0,1.0,0.6707177252923641,0.7585185185185186,0.7308680020544428,1.0,0.7200347486217752
"{'depth': None, 'l2_leaf_reg': None, 'learning_rate': 0.05, 'min_data_in_leaf': 20, 'random_strength': 4}",1.0,1.0,1.0,0.6723228617289612,0.7437037037037036,0.751412429378531,1.0,0.7224796649370653
"{'depth': None, 'l2_leaf_reg': None, 'learning_rate': 0.01, 'min_data_in_leaf': None, 'random_strength': 1}",1.0,1.0,1.0,0.6613162118780096,0.7711111111111112,0.7473035439137135,1.0,0.726576955634278
"{'depth': None, 'l2_leaf_reg': None, 'learning_rate': 0.01, 'min_data_in_leaf': None, 'random_strength': 2}",1.0,1.0,1.0,0.6766796606282963,0.7807407407407408,0.751412429378531,1.0,0.7362776102491894
"{'depth': None, 'l2_leaf_reg': None, 'learning_rate': 0.01, 'min_data_in_leaf': None, 'random_strength': 3}",1.0,1.0,1.0,0.6782847970648934,0.7807407407407408,0.7442218798151001,1.0,0.7344158058735782
"{'depth': None, 'l2_leaf_reg': None, 'learning_rate': 0.01, 'min_data_in_leaf': None, 'random_strength': 4}",1.0,1.0,1.0,0.6814950699380876,0.7785185185185185,0.7652799178222908,1.0,0.7417645020929656
"{'depth': None, 'l2_leaf_reg': None, 'learning_rate': 0.01, 'min_data_in_leaf': 5, 'random_strength': 1}",1.0,1.0,1.0,0.6613162118780096,0.7711111111111112,0.7473035439137135,1.0,0.726576955634278
"{'depth': None, 'l2_leaf_reg': None, 'learning_rate': 0.01, 'min_data_in_leaf': 5, 'random_strength': 2}",1.0,1.0,1.0,0.6766796606282963,0.7807407407407408,0.751412429378531,1.0,0.7362776102491894
"{'depth': None, 'l2_leaf_reg': None, 'learning_rate': 0.01, 'min_data_in_leaf': 5, 'random_strength': 3}",1.0,1.0,1.0,0.6782847970648934,0.7807407407407408,0.7442218798151001,1.0,0.7344158058735782
"{'depth': None, 'l2_leaf_reg': None, 'learning_rate': 0.01, 'min_data_in_leaf': 5, 'random_strength': 4}",1.0,1.0,1.0,0.6814950699380876,0.7785185185185185,0.7652799178222908,1.0,0.7417645020929656
"{'depth': None, 'l2_leaf_reg': None, 'learning_rate': 0.01, 'min_data_in_leaf': 10, 'random_strength': 1}",1.0,1.0,1.0,0.6613162118780096,0.7711111111111112,0.7473035439137135,1.0,0.726576955634278
"{'depth': None, 'l2_leaf_reg': None, 'learning_rate': 0.01, 'min_data_in_leaf': 10, 'random_strength': 2}",1.0,1.0,1.0,0.6766796606282963,0.7807407407407408,0.751412429378531,1.0,0.7362776102491894
"{'depth': None, 'l2_leaf_reg': None, 'learning_rate': 0.01, 'min_data_in_leaf': 10, 'random_strength': 3}",1.0,1.0,1.0,0.6782847970648934,0.7807407407407408,0.7442218798151001,1.0,0.7344158058735782
"{'depth': None, 'l2_leaf_reg': None, 'learning_rate': 0.01, 'min_data_in_leaf': 10, 'random_strength': 4}",1.0,1.0,1.0,0.6814950699380876,0.7785185185185185,0.7652799178222908,1.0,0.7417645020929656
"{'depth': None, 'l2_leaf_reg': None, 'learning_rate': 0.01, 'min_data_in_leaf': 20, 'random_strength': 1}",1.0,1.0,1.0,0.6613162118780096,0.7711111111111112,0.7473035439137135,1.0,0.726576955634278
"{'depth': None, 'l2_leaf_reg': None, 'learning_rate': 0.01, 'min_data_in_leaf': 20, 'random_strength': 2}",1.0,1.0,1.0,0.6766796606282963,0.7807407407407408,0.751412429378531,1.0,0.7362776102491894
"{'depth': None, 'l2_leaf_reg': None, 'learning_rate': 0.01, 'min_data_in_leaf': 20, 'random_strength': 3}",1.0,1.0,1.0,0.6782847970648934,0.7807407407407408,0.7442218798151001,1.0,0.7344158058735782
"{'depth': None, 'l2_leaf_reg': None, 'learning_rate': 0.01, 'min_data_in_leaf': 20, 'random_strength': 4}",1.0,1.0,1.0,0.6814950699380876,0.7785185185185185,0.7652799178222908,1.0,0.7417645020929656
"{'depth': None, 'l2_leaf_reg': 1, 'learning_rate': None, 'min_data_in_leaf': None, 'random_strength': 1}",1.0,1.0,1.0,0.6698005044714516,0.7674074074074073,0.7318952234206472,1.0,0.7230343784331686
"{'depth': None, 'l2_leaf_reg': 1, 'learning_rate': None, 'min_data_in_leaf': None, 'random_strength': 2}",1.0,1.0,1.0,0.6693418940609951,0.7644444444444444,0.7057010785824346,1.0,0.7131624723626246
"{'depth': None, 'l2_leaf_reg': 1, 'learning_rate': None, 'min_data_in_leaf': None, 'random_strength': 3}",1.0,1.0,1.0,0.667736757624398,0.7807407407407407,0.7262455059065228,1.0,0.7249076680905538
"{'depth': None, 'l2_leaf_reg': 1, 'learning_rate': None, 'min_data_in_leaf': None, 'random_strength': 4}",1.0,1.0,1.0,0.6780554918596652,0.7844444444444444,0.7390857729840781,1.0,0.7338619030960626
"{'depth': None, 'l2_leaf_reg': 1, 'learning_rate': None, 'min_data_in_leaf': 5, 'random_strength': 1}",1.0,1.0,1.0,0.6698005044714516,0.7674074074074073,0.7318952234206472,1.0,0.7230343784331686
"{'depth': None, 'l2_leaf_reg': 1, 'learning_rate': None, 'min_data_in_leaf': 5, 'random_strength': 2}",1.0,1.0,1.0,0.6693418940609951,0.7644444444444444,0.7057010785824346,1.0,0.7131624723626246
"{'depth': None, 'l2_leaf_reg': 1, 'learning_rate': None, 'min_data_in_leaf': 5, 'random_strength': 3}",1.0,1.0,1.0,0.667736757624398,0.7807407407407407,0.7262455059065228,1.0,0.7249076680905538
"{'depth': None, 'l2_leaf_reg': 1, 'learning_rate': None, 'min_data_in_leaf': 5, 'random_strength': 4}",1.0,1.0,1.0,0.6780554918596652,0.7844444444444444,0.7390857729840781,1.0,0.7338619030960626
"{'depth': None, 'l2_leaf_reg': 1, 'learning_rate': None, 'min_data_in_leaf': 10, 'random_strength': 1}",1.0,1.0,1.0,0.6698005044714516,0.7674074074074073,0.7318952234206472,1.0,0.7230343784331686
"{'depth': None, 'l2_leaf_reg': 1, 'learning_rate': None, 'min_data_in_leaf': 10, 'random_strength': 2}",1.0,1.0,1.0,0.6693418940609951,0.7644444444444444,0.7057010785824346,1.0,0.7131624723626246
"{'depth': None, 'l2_leaf_reg': 1, 'learning_rate': None, 'min_data_in_leaf': 10, 'random_strength': 3}",1.0,1.0,1.0,0.667736757624398,0.7807407407407407,0.7262455059065228,1.0,0.7249076680905538
"{'depth': None, 'l2_leaf_reg': 1, 'learning_rate': None, 'min_data_in_leaf': 10, 'random_strength': 4}",1.0,1.0,1.0,0.6780554918596652,0.7844444444444444,0.7390857729840781,1.0,0.7338619030960626
"{'depth': None, 'l2_leaf_reg': 1, 'learning_rate': None, 'min_data_in_leaf': 20, 'random_strength': 1}",1.0,1.0,1.0,0.6698005044714516,0.7674074074074073,0.7318952234206472,1.0,0.7230343784331686
"{'depth': None, 'l2_leaf_reg': 1, 'learning_rate': None, 'min_data_in_leaf': 20, 'random_strength': 2}",1.0,1.0,1.0,0.6693418940609951,0.7644444444444444,0.7057010785824346,1.0,0.7131624723626246
"{'depth': None, 'l2_leaf_reg': 1, 'learning_rate': None, 'min_data_in_leaf': 20, 'random_strength': 3}",1.0,1.0,1.0,0.667736757624398,0.7807407407407407,0.7262455059065228,1.0,0.7249076680905538
"{'depth': None, 'l2_leaf_reg': 1, 'learning_rate': None, 'min_data_in_leaf': 20, 'random_strength': 4}",1.0,1.0,1.0,0.6780554918596652,0.7844444444444444,0.7390857729840781,1.0,0.7338619030960626
"{'depth': None, 'l2_leaf_reg': 1, 'learning_rate': 0.2, 'min_data_in_leaf': None, 'random_strength': 1}",1.0,1.0,1.0,0.6922724145838111,0.7303703703703702,0.6892655367231638,1.0,0.7039694405591149
"{'depth': None, 'l2_leaf_reg': 1, 'learning_rate': 0.2, 'min_data_in_leaf': None, 'random_strength': 2}",1.0,1.0,1.0,0.6613162118780097,0.7681481481481482,0.7190549563430919,1.0,0.7161731054564168
"{'depth': None, 'l2_leaf_reg': 1, 'learning_rate': 0.2, 'min_data_in_leaf': None, 'random_strength': 3}",1.0,1.0,1.0,0.6707177252923641,0.7977777777777778,0.7087827426810478,1.0,0.7257594152503964
"{'depth': None, 'l2_leaf_reg': 1, 'learning_rate': 0.2, 'min_data_in_leaf': None, 'random_strength': 4}",1.0,1.0,1.0,0.6512267828479705,0.7725925925925926,0.7334360554699538,1.0,0.7190851436368391
"{'depth': None, 'l2_leaf_reg': 1, 'learning_rate': 0.2, 'min_data_in_leaf': 5, 'random_strength': 1}",1.0,1.0,1.0,0.6922724145838111,0.7303703703703702,0.6892655367231638,1.0,0.7039694405591149
"{'depth': None, 'l2_leaf_reg': 1, 'learning_rate': 0.2, 'min_data_in_leaf': 5, 'random_strength': 2}",1.0,1.0,1.0,0.6613162118780097,0.7681481481481482,0.7190549563430919,1.0,0.7161731054564168
