grid,train_AUC_C2_C5,train_AUC_C1_C2,train_AUC_C1_C5,val_AUC_C1,val_AUC_C5,val_AUC_C2,train_AUC_mean,val_AUC_mean
"{'bootstrap': False, 'max_depth': None, 'max_features': 0.6, 'min_samples_split': 10}",1.0,0.9999999999999999,1.0,0.6069708782389359,0.5756074168797953,0.637904468412943,1.0,0.6068275878438915
"{'bootstrap': False, 'max_depth': None, 'max_features': 0.6, 'min_samples_split': 12}",1.0,1.0,1.0,0.6092639302912176,0.59846547314578,0.6348228043143297,1.0,0.6141840692504424
"{'bootstrap': False, 'max_depth': None, 'max_features': 0.6, 'min_samples_split': 14}",1.0,1.0,1.0,0.5982572804402659,0.5613810741687979,0.62557781201849,1.0,0.595072055542518
"{'bootstrap': False, 'max_depth': None, 'max_features': 0.6, 'min_samples_split': 16}",1.0,1.0,1.0,0.6035313001605136,0.5632992327365729,0.6322547508988187,1.0,0.5996950945986351
"{'bootstrap': False, 'max_depth': None, 'max_features': 0.6, 'min_samples_split': 18}",1.0,1.0,1.0,0.5872506305893144,0.5498721227621483,0.6343091936312275,1.0,0.5904773156608968
"{'bootstrap': False, 'max_depth': None, 'max_features': 0.6, 'min_samples_split': 20}",1.0,1.0,1.0,0.6021554689291446,0.5757672634271099,0.6178736517719569,1.0,0.5985987947094037
"{'bootstrap': False, 'max_depth': None, 'max_features': 0.5, 'min_samples_split': 2}",1.0,1.0,1.0,0.6109837193304288,0.5991048593350383,0.6289162814586543,1.0,0.6130016200413738
"{'bootstrap': False, 'max_depth': None, 'max_features': 0.5, 'min_samples_split': 10}",1.0,1.0,1.0,0.6065122678284797,0.5997442455242967,0.6409861325115562,1.0,0.6157475486214442
"{'bootstrap': False, 'max_depth': None, 'max_features': 0.5, 'min_samples_split': 12}",1.0,1.0,1.0,0.6099518459069021,0.6163682864450127,0.6584488957370315,1.0,0.6282563426963154
"{'bootstrap': False, 'max_depth': None, 'max_features': 0.5, 'min_samples_split': 14}",1.0,1.0,1.0,0.6072001834441642,0.5971867007672633,0.6492039034411916,1.0,0.6178635958842064
"{'bootstrap': False, 'max_depth': None, 'max_features': 0.5, 'min_samples_split': 16}",1.0,1.0,1.0,0.6083467094703049,0.5732097186700766,0.6425269645608629,1.0,0.6080277975670815
"{'bootstrap': False, 'max_depth': None, 'max_features': 0.5, 'min_samples_split': 18}",1.0,1.0,1.0,0.6014675533134601,0.6070971867007673,0.6379044684129429,1.0,0.6154897361423901
"{'bootstrap': False, 'max_depth': None, 'max_features': 0.5, 'min_samples_split': 20}",1.0,1.0,1.0,0.5950470075670717,0.5962276214833759,0.6584488957370312,1.0,0.616574508262493
"{'bootstrap': False, 'max_depth': None, 'max_features': 'sqrt', 'min_samples_split': 2}",1.0,1.0,1.0,0.5802568218298556,0.6948529411764706,0.6872110939907551,1.0,0.6541069523323605
"{'bootstrap': False, 'max_depth': None, 'max_features': 'sqrt', 'min_samples_split': 10}",1.0,1.0,1.0,0.5964228387984407,0.7576726342710997,0.6409861325115562,1.0,0.6650272018603656
"{'bootstrap': False, 'max_depth': None, 'max_features': 'sqrt', 'min_samples_split': 12}",1.0,1.0,1.0,0.614308644806237,0.7289002557544757,0.652799178222907,1.0,0.6653360262612066
"{'bootstrap': False, 'max_depth': None, 'max_features': 'sqrt', 'min_samples_split': 14}",1.0,1.0,1.0,0.6106397615225866,0.7327365728900256,0.6327683615819208,1.0,0.6587148986648445
"{'bootstrap': False, 'max_depth': None, 'max_features': 'sqrt', 'min_samples_split': 16}",1.0,1.0,1.0,0.6120155927539556,0.7145140664961637,0.6245505906522856,1.0,0.6503600833008015
"{'bootstrap': False, 'max_depth': None, 'max_features': 'sqrt', 'min_samples_split': 18}",1.0,1.0,1.0,0.6487044255904609,0.7081202046035806,0.6194144838212635,1.0,0.658746371338435
"{'bootstrap': False, 'max_depth': None, 'max_features': 'sqrt', 'min_samples_split': 20}",1.0,1.0,1.0,0.5957349231827562,0.7359335038363171,0.6255778120184899,1.0,0.6524154130125212
"{'bootstrap': False, 'max_depth': 2, 'max_features': 1.0, 'min_samples_split': 2}",0.8027010864148312,0.7679630850362558,0.7830036875628562,0.618550791102958,0.5206202046035806,0.5256805341551104,0.7845559530046478,0.5549505099538831
"{'bootstrap': False, 'max_depth': 2, 'max_features': 1.0, 'min_samples_split': 10}",0.8027010864148312,0.7679630850362558,0.7830036875628562,0.618550791102958,0.5206202046035806,0.5236260914227016,0.7845559530046478,0.5542656957097467
"{'bootstrap': False, 'max_depth': 2, 'max_features': 1.0, 'min_samples_split': 12}",0.8027010864148312,0.7679630850362558,0.7830036875628562,0.618550791102958,0.5206202046035806,0.5256805341551104,0.7845559530046478,0.5549505099538831
"{'bootstrap': False, 'max_depth': 2, 'max_features': 1.0, 'min_samples_split': 14}",0.8027010864148312,0.7679630850362558,0.7830036875628562,0.618550791102958,0.5206202046035806,0.5236260914227016,0.7845559530046478,0.5542656957097467
"{'bootstrap': False, 'max_depth': 2, 'max_features': 1.0, 'min_samples_split': 16}",0.8027010864148312,0.7679630850362558,0.7830036875628562,0.618550791102958,0.5206202046035806,0.5236260914227016,0.7845559530046478,0.5542656957097467
"{'bootstrap': False, 'max_depth': 2, 'max_features': 1.0, 'min_samples_split': 18}",0.8027010864148312,0.7679630850362558,0.7830036875628562,0.618550791102958,0.5206202046035806,0.5236260914227016,0.7845559530046478,0.5542656957097467
"{'bootstrap': False, 'max_depth': 2, 'max_features': 1.0, 'min_samples_split': 20}",0.8027010864148312,0.7679630850362558,0.7830036875628562,0.618550791102958,0.5206202046035806,0.5256805341551104,0.7845559530046478,0.5549505099538831
"{'bootstrap': False, 'max_depth': 2, 'max_features': 0.9, 'min_samples_split': 2}",0.8721219974085519,0.8513513513513513,0.8555145826349311,0.6356340288924558,0.5310102301790282,0.5472521828454032,0.8596626437982781,0.5712988139722958
"{'bootstrap': False, 'max_depth': 2, 'max_features': 0.9, 'min_samples_split': 10}",0.8699790690720621,0.8615276862228082,0.848809922896413,0.6235955056179775,0.5051150895140665,0.5487930148947099,0.8601055593970944,0.5591678700089179
"{'bootstrap': False, 'max_depth': 2, 'max_features': 0.9, 'min_samples_split': 12}",0.8742649257450412,0.8546473302570863,0.8353670801206838,0.6233662004127494,0.5027173913043478,0.5441705187467899,0.8547597787076038,0.5567513701546289
"{'bootstrap': False, 'max_depth': 2, 'max_features': 0.9, 'min_samples_split': 14}",0.8751121299710953,0.8574077125906394,0.8407643312101911,0.6280669571199267,0.5220588235294118,0.5480225988700564,0.8577613912573087,0.5660494598397983
"{'bootstrap': False, 'max_depth': 2, 'max_features': 0.9, 'min_samples_split': 16}",0.873118708262733,0.8552653263019117,0.8352329869259134,0.6335702820454024,0.5316496163682863,0.5462249614791987,0.8545390071635194,0.5704816199642959
"{'bootstrap': False, 'max_depth': 2, 'max_features': 0.9, 'min_samples_split': 18}",0.8693312070168444,0.8559245220830587,0.8426081126382836,0.6303600091722081,0.5054347826086957,0.5559835644581407,0.8559546139127289,0.5639261187463482
"{'bootstrap': False, 'max_depth': 2, 'max_features': 0.9, 'min_samples_split': 20}",0.8726203528356424,0.8616100856954515,0.8564197116996313,0.6285255675303829,0.5305306905370843,0.5303030303030303,0.8635500500769083,0.5631197627901658
"{'bootstrap': False, 'max_depth': 2, 'max_features': 0.8, 'min_samples_split': 2}",0.8810425595534734,0.8750411997363217,0.8590345289976534,0.6326530612244898,0.5175831202046036,0.5403184386235234,0.8717060960958162,0.5635182066842056
"{'bootstrap': False, 'max_depth': 2, 'max_features': 0.8, 'min_samples_split': 10}",0.881341572809728,0.874876400791035,0.8697284612805901,0.6351754184819995,0.5310102301790282,0.5708782742681048,0.8753154782937843,0.579021307643044
"{'bootstrap': False, 'max_depth': 2, 'max_features': 0.8, 'min_samples_split': 12}",0.8761088408252766,0.8688612392880686,0.8418370767683541,0.6302453565695942,0.5218989769820972,0.5426296866974833,0.8622690522938997,0.5649246734163916
"{'bootstrap': False, 'max_depth': 2, 'max_features': 0.8, 'min_samples_split': 14}",0.8743147612877504,0.875123599208965,0.8625209520616829,0.6347168080715433,0.5180626598465473,0.5585516178736518,0.8706531041861328,0.5704436952639141
"{'bootstrap': False, 'max_depth': 2, 'max_features': 0.8, 'min_samples_split': 16}",0.8800458486992924,0.8745056031641397,0.8676164934629567,0.6326530612244898,0.5305306905370843,0.5457113507960966,0.874055981775463,0.5696317008525569
"{'bootstrap': False, 'max_depth': 2, 'max_features': 0.8, 'min_samples_split': 18}",0.8794478221867835,0.8668012524719843,0.8620516258799865,0.6332263242375603,0.5319693094629157,0.5490498202362608,0.8694335668462515,0.5714151513122456
"{'bootstrap': False, 'max_depth': 2, 'max_features': 0.8, 'min_samples_split': 20}",0.8760091697398584,0.8795319709953858,0.8604089842440495,0.6293281357486815,0.5332480818414321,0.5626605033384695,0.871983374993098,0.5750789069761945
"{'bootstrap': False, 'max_depth': 2, 'max_features': 0.7, 'min_samples_split': 2}",0.8882188777035782,0.8853411338167435,0.8783774723432787,0.6263471680807153,0.530690537084399,0.5721623009758603,0.8839791612878668,0.5764000020469915
"{'bootstrap': False, 'max_depth': 2, 'max_features': 0.7, 'min_samples_split': 10}",0.8926044054619755,0.8889255108767303,0.8808246731478377,0.6327677138271038,0.5289322250639386,0.576271186440678,0.8874515298288479,0.5793237084439068
"{'bootstrap': False, 'max_depth': 2, 'max_features': 0.7, 'min_samples_split': 12}",0.8819395993222366,0.8892551087673038,0.8813275226282266,0.6303600091722081,0.5414002557544757,0.573703133025167,0.8841740769059223,0.581821132650617
"{'bootstrap': False, 'max_depth': 2, 'max_features': 0.7, 'min_samples_split': 14}",0.8905611482109039,0.8827455504284772,0.8730472678511565,0.625544599862417,0.5350063938618926,0.5624036979969184,0.8821179888301792,0.5743182305737426
"{'bootstrap': False, 'max_depth': 2, 'max_features': 0.7, 'min_samples_split': 16}",0.9018738164058607,0.8759887936717204,0.8674153536708012,0.6237101582205916,0.5035166240409207,0.534411915767848,0.8817593212494609,0.5538795660097867
"{'bootstrap': False, 'max_depth': 2, 'max_features': 0.7, 'min_samples_split': 18}",0.8830858168045449,0.8873187211601845,0.8677170633590345,0.6284109149277689,0.5370843989769821,0.5631741140215717,0.8793738671079213,0.5762231426421076
"{'bootstrap': False, 'max_depth': 2, 'max_features': 0.7, 'min_samples_split': 20}",0.8882687132462873,0.8806443638760711,0.8710023466309085,0.6349461132767713,0.5437979539641943,0.5608628659476117,0.8799718079177556,0.5798689777295257
"{'bootstrap': False, 'max_depth': 2, 'max_features': 0.6, 'min_samples_split': 2}",0.9113924050632911,0.898607448912327,0.8776399597720416,0.6355193762898418,0.5524296675191815,0.5606060606060606,0.8958799379158866,0.5828517014716946
"{'bootstrap': False, 'max_depth': 2, 'max_features': 0.6, 'min_samples_split': 10}",0.9061596730788398,0.8984014502307186,0.8944351324170298,0.6266911258885577,0.5354859335038362,0.5562403697996918,0.8996654185755294,0.5728058097306953
"{'bootstrap': False, 'max_depth': 2, 'max_features': 0.6, 'min_samples_split': 12}",0.913684840027908,0.9037986156888596,0.891216895742541,0.6287548727356111,0.5429987212276215,0.5757575757575757,0.9029001171531029,0.5825037232402694
"{'bootstrap': False, 'max_depth': 2, 'max_features': 0.6, 'min_samples_split': 14}",0.9086016146715837,0.8969182597231378,0.883674153536708,0.6215317587709239,0.5509910485933505,0.5695942475603493,0.8963980093104764,0.5807056849748745
"{'bootstrap': False, 'max_depth': 2, 'max_features': 0.6, 'min_samples_split': 16}",0.9075550682746936,0.9059410019775873,0.889171974522293,0.6302453565695941,0.5629795396419437,0.5467385721623009,0.9008893482581913,0.5799878227912796
"{'bootstrap': False, 'max_depth': 2, 'max_features': 0.6, 'min_samples_split': 18}",0.9003787501245889,0.9171885299934079,0.890982232651693,0.622792937399679,0.5562659846547314,0.5883410374935798,0.9028498375898965,0.58913331984933
"{'bootstrap': False, 'max_depth': 2, 'max_features': 0.6, 'min_samples_split': 20}",0.9090501345559653,0.9002142386288727,0.8885685551458264,0.6337995872506306,0.5340473145780051,0.5518746789933231,0.8992776427768882,0.573240526940653
"{'bootstrap': False, 'max_depth': 2, 'max_features': 0.5, 'min_samples_split': 2}",0.9274394498156086,0.9269940672379696,0.8970164264163594,0.6311625773905067,0.5794437340153453,0.5860297894196199,0.9171499811566459,0.5988787002751573
"{'bootstrap': False, 'max_depth': 2, 'max_features': 0.5, 'min_samples_split': 10}",0.9239509618259742,0.9198665128543178,0.9110291652698626,0.6264618206833293,0.568574168797954,0.5963020030816641,0.9182822133167182,0.5971126641876492
"{'bootstrap': False, 'max_depth': 2, 'max_features': 0.5, 'min_samples_split': 12}",0.9115917472341274,0.924439683586025,0.8922225947033188,0.6147672552166934,0.5861572890025575,0.5803800719054956,0.9094180085078237,0.5937682053749155
"{'bootstrap': False, 'max_depth': 2, 'max_features': 0.5, 'min_samples_split': 14}",0.9208611581780126,0.9236156888595913,0.8929936305732484,0.6312772299931209,0.595428388746803,0.5778120184899846,0.9124901592036174,0.6015058790766362
"{'bootstrap': False, 'max_depth': 2, 'max_features': 0.5, 'min_samples_split': 16}",0.9198644473238314,0.9109673698088332,0.9065370432450552,0.6383856913551937,0.559462915601023,0.5611196712891628,0.9124562867925733,0.5863227594151265
"{'bootstrap': False, 'max_depth': 2, 'max_features': 0.5, 'min_samples_split': 18}",0.919565434067577,0.9432267633487146,0.8864230640295006,0.6365512497133685,0.5861572890025575,0.5667693888032871,0.9164050871485974,0.5964926425064044
"{'bootstrap': False, 'max_depth': 2, 'max_features': 0.5, 'min_samples_split': 20}",0.9207614870925944,0.9149225444957152,0.9003687562856184,0.6231368952075212,0.5717710997442456,0.5865434001027221,0.9120175959579759,0.5938171316848296
"{'bootstrap': False, 'max_depth': 2, 'max_features': 'sqrt', 'min_samples_split': 2}",0.9702980165454,0.978246539222149,0.9450217901441501,0.6425131850493007,0.7186700767263426,0.6384180790960453,0.9645221153038998,0.6665337802905628
"{'bootstrap': False, 'max_depth': 2, 'max_features': 'sqrt', 'min_samples_split': 10}",0.9721917671683444,0.9737145682267634,0.9412671806905799,0.6301307039669801,0.6924552429667519,0.6317411402157165,0.9623911720285626,0.6514423623831495
"{'bootstrap': False, 'max_depth': 2, 'max_features': 'sqrt', 'min_samples_split': 12}",0.9667098574703479,0.9843441001977588,0.9414012738853503,0.6211878009630818,0.690856777493606,0.6147919876733436,0.9641517438511523,0.6422788553766772
"{'bootstrap': False, 'max_depth': 2, 'max_features': 'sqrt', 'min_samples_split': 14}",0.9666101863849297,0.9783289386947923,0.9352329869259134,0.6225636321944509,0.7036445012787723,0.6086286594761171,0.9600573706685451,0.6449455976497801
"{'bootstrap': False, 'max_depth': 2, 'max_features': 'sqrt', 'min_samples_split': 16}",0.9675072261536928,0.9794001318391562,0.9407308079114984,0.6519146984636551,0.7301790281329922,0.6101694915254238,0.9625460553014492,0.6640877393740237
"{'bootstrap': False, 'max_depth': 2, 'max_features': 'sqrt', 'min_samples_split': 18}",0.9671085418120203,0.9754449571522743,0.9377137110291653,0.6480165099747766,0.703005115089514,0.5998972778633795,0.96008906999782,0.65030630097589
"{'bootstrap': False, 'max_depth': 2, 'max_features': 'sqrt', 'min_samples_split': 20}",0.9645170935911493,0.9650626235992089,0.9379148508213208,0.6349461132767715,0.6934143222506394,0.6307139188495121,0.9558315226705596,0.6530247847923077
"{'bootstrap': False, 'max_depth': 3, 'max_features': 1.0, 'min_samples_split': 2}",0.8861756204525068,0.846901779828609,0.8670801206838752,0.6070855308415501,0.5009590792838874,0.5757575757575758,0.866719173654997,0.5612673952943378
"{'bootstrap': False, 'max_depth': 3, 'max_features': 1.0, 'min_samples_split': 10}",0.8861756204525068,0.846901779828609,0.8670801206838752,0.6070855308415501,0.5009590792838874,0.5798664612223935,0.866719173654997,0.5626370237826103
"{'bootstrap': False, 'max_depth': 3, 'max_features': 1.0, 'min_samples_split': 12}",0.8861756204525068,0.846901779828609,0.8670801206838752,0.6070855308415501,0.5009590792838874,0.5798664612223935,0.866719173654997,0.5626370237826103
"{'bootstrap': False, 'max_depth': 3, 'max_features': 1.0, 'min_samples_split': 14}",0.8722715040366791,0.846901779828609,0.8670801206838752,0.6066269204310938,0.5009590792838874,0.5798664612223935,0.8620844681830544,0.5624841536457915
"{'bootstrap': False, 'max_depth': 3, 'max_features': 1.0, 'min_samples_split': 16}",0.8722715040366791,0.846901779828609,0.8670801206838752,0.6066269204310938,0.5009590792838874,0.5798664612223935,0.8620844681830544,0.5624841536457915
"{'bootstrap': False, 'max_depth': 3, 'max_features': 1.0, 'min_samples_split': 18}",0.8722715040366791,0.846901779828609,0.8670801206838752,0.6066269204310938,0.5009590792838874,0.5798664612223935,0.8620844681830544,0.5624841536457915
"{'bootstrap': False, 'max_depth': 3, 'max_features': 1.0, 'min_samples_split': 20}",0.8722715040366791,0.846901779828609,0.8670801206838752,0.6066269204310938,0.5009590792838874,0.5757575757575758,0.8620844681830544,0.561114525157519
"{'bootstrap': False, 'max_depth': 3, 'max_features': 0.9, 'min_samples_split': 2}",0.9561945579587362,0.9495303230059327,0.9297686892390211,0.6176335702820455,0.4836956521739131,0.5824345146379044,0.94516452340123,0.5612545790312876
"{'bootstrap': False, 'max_depth': 3, 'max_features': 0.9, 'min_samples_split': 10}",0.9493670886075949,0.9415375741595254,0.9229969829031176,0.5984865856454942,0.517423273657289,0.5865434001027221,0.9379672152234125,0.5674844198018351
"{'bootstrap': False, 'max_depth': 3, 'max_features': 0.9, 'min_samples_split': 12}",0.9523073856274294,0.9488299274884641,0.9265504525645324,0.5979133226324237,0.5035166240409208,0.5850025680534156,0.942562588560142,0.5621441715755867
"{'bootstrap': False, 'max_depth': 3, 'max_features': 0.9, 'min_samples_split': 14}",0.946127778331506,0.9349868160843771,0.9284277572913174,0.6124742031644119,0.47778132992327366,0.5901386748844375,0.9365141172357334,0.5601314026573744
"{'bootstrap': False, 'max_depth': 3, 'max_features': 0.9, 'min_samples_split': 16}",0.9460779427887969,0.9501071193144364,0.9250419041233657,0.5861041045631735,0.5089514066496164,0.5814072932717,0.9404089887421997,0.5588209348281633
"{'bootstrap': False, 'max_depth': 3, 'max_features': 0.9, 'min_samples_split': 18}",0.9459782717033789,0.9449159525379038,0.9143814951391217,0.6139646869983948,0.5028772378516625,0.6055469953775039,0.9350919064601348,0.5741296400758538
"{'bootstrap': False, 'max_depth': 3, 'max_features': 0.9, 'min_samples_split': 20}",0.9479716934117413,0.9389831905075808,0.9193429433456252,0.6004356798899335,0.4923273657289003,0.6047765793528505,0.9354326090883157,0.5658465416572281
"{'bootstrap': False, 'max_depth': 3, 'max_features': 0.8, 'min_samples_split': 2}",0.9641184092494767,0.9692649967040211,0.9339591015755949,0.5917220820912634,0.5262148337595909,0.593477144324602,0.955780835843031,0.5704713533918188
"{'bootstrap': False, 'max_depth': 3, 'max_features': 0.8, 'min_samples_split': 10}",0.9696999900328914,0.9712425840474621,0.94217230975528,0.6075441412520064,0.5153452685421995,0.5942475603492553,0.9610382946118778,0.5723789900478203
"{'bootstrap': False, 'max_depth': 3, 'max_features': 0.8, 'min_samples_split': 12}",0.9650154490182398,0.9728905735003296,0.9427422058330541,0.5914927768860354,0.5075127877237853,0.6076014381099127,0.9602160761172079,0.5688690009065779
"{'bootstrap': False, 'max_depth': 3, 'max_features': 0.8, 'min_samples_split': 14}",0.9629223562244592,0.9703773895847067,0.9347301374455246,0.5994038064664068,0.4947250639386189,0.5942475603492553,0.9560099610848969,0.5627921435847604
"{'bootstrap': False, 'max_depth': 3, 'max_features': 0.8, 'min_samples_split': 16}",0.9644174225057311,0.9651450230718523,0.9393563526651023,0.5964228387984407,0.50943094629156,0.5749871597329225,0.9563062660808953,0.5602803149409744
"{'bootstrap': False, 'max_depth': 3, 'max_features': 0.8, 'min_samples_split': 18}",0.9594338682348251,0.956740276862228,0.93674153536708,0.6033019949552854,0.5036764705882353,0.6091422701592193,0.9509718934880445,0.5720402452342467
"{'bootstrap': False, 'max_depth': 3, 'max_features': 0.8, 'min_samples_split': 20}",0.9588358417223164,0.9586766644693474,0.937479047938317,0.6052510891997248,0.5164641943734015,0.5832049306625577,0.9516638513766603,0.5683067380785612
"{'bootstrap': False, 'max_depth': 3, 'max_features': 0.7, 'min_samples_split': 2}",0.974284859962125,0.9737145682267633,0.9446865571572243,0.5891997248337537,0.5115089514066495,0.6096558808423215,0.9642286617820375,0.5701215190275749
"{'bootstrap': False, 'max_depth': 3, 'max_features': 0.7, 'min_samples_split': 10}",0.9753812419017243,0.9784113381674358,0.954642976868924,0.5953909653749141,0.504156010230179,0.6093990755007704,0.9694785189793613,0.5696486837019545
"{'bootstrap': False, 'max_depth': 3, 'max_features': 0.7, 'min_samples_split': 12}",0.9793680853184491,0.9775049439683585,0.9507877975192759,0.6034166475578996,0.5067135549872124,0.5993836671802774,0.9692202756020278,0.5698379565751298
