grid,train_AUC_C2_C5,train_AUC_C1_C2,train_AUC_C1_C5,val_AUC_C1,val_AUC_C5,val_AUC_C2,train_AUC_mean,val_AUC_mean
"{'bootstrap': False, 'max_depth': 5, 'max_features': 1.0, 'min_samples_split': 6}",0.9910794378550782,0.9658866183256427,0.9790479383171304,0.5906902086677368,0.4888107416879796,0.6029789419619929,0.9786713314992838,0.5608266307725698
"{'bootstrap': False, 'max_depth': 5, 'max_features': 1.0, 'min_samples_split': 10}",0.9870925944383534,0.9627142386288728,0.9762655045256454,0.5916074294886494,0.48833120204603586,0.6096558808423216,0.9753574458642905,0.5631981707923357
"{'bootstrap': False, 'max_depth': 5, 'max_features': 1.0, 'min_samples_split': 14}",0.9821588757101565,0.9631262359920897,0.9743881997988603,0.5920660398991058,0.48833120204603586,0.6019517205957884,0.9732244371670355,0.5607829875136434
"{'bootstrap': False, 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 2}",1.0,1.0,1.0,0.5975693648245815,0.6985294117647058,0.6189008731381613,1.0,0.6383332165758162
"{'bootstrap': False, 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 6}",1.0,1.0,1.0,0.6393029121761064,0.7269820971867007,0.5998972778633795,1.0,0.6553940957420622
"{'bootstrap': False, 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 10}",1.0,1.0,1.0,0.6078880990598486,0.6924552429667519,0.6147919876733436,1.0,0.6383784432333147
"{'bootstrap': False, 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 14}",1.0,1.0,1.0,0.6257739050676451,0.692774936061381,0.635336414997432,1.0,0.651295085375486
"{'bootstrap': False, 'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 2}",1.0,1.0,1.0,0.6053657418023389,0.7052429667519182,0.6142783769902415,1.0,0.6416290285148328
"{'bootstrap': False, 'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 6}",1.0,1.0,1.0,0.5975693648245815,0.6838235294117647,0.6291730868002054,1.0,0.6368553270121838
"{'bootstrap': False, 'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 10}",1.0,1.0,1.0,0.625773905067645,0.7352941176470589,0.6471494607087828,1.0,0.6694058278078289
"{'bootstrap': False, 'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 14}",1.0,1.0,1.0,0.6273790415042422,0.6930946291560103,0.6332819722650231,1.0,0.6512518809750919
"{'bootstrap': False, 'max_depth': 5, 'max_features': 0.5, 'min_samples_split': 2}",1.0,1.0,0.9999329534026148,0.6124742031644118,0.5933503836317136,0.6343091936312275,0.999977651134205,0.6133779268091176
"{'bootstrap': False, 'max_depth': 5, 'max_features': 0.5, 'min_samples_split': 6}",1.0,1.0,1.0,0.614308644806237,0.5754475703324808,0.6137647663071392,1.0,0.6011736604819523
"{'bootstrap': False, 'max_depth': 5, 'max_features': 0.5, 'min_samples_split': 10}",1.0,1.0,0.9999329534026148,0.5934418711304746,0.5786445012787724,0.6538263995891114,0.999977651134205,0.6086375906661194
"{'bootstrap': False, 'max_depth': 5, 'max_features': 0.5, 'min_samples_split': 14}",1.0,1.0,1.0,0.6049071313918826,0.5572250639386189,0.6368772470467385,1.0,0.5996698141257467
"{'bootstrap': False, 'max_depth': 5, 'max_features': 0.8, 'min_samples_split': 2}",1.0,0.9990112063282794,0.999597720415689,0.5819766108690668,0.5031969309462916,0.5947611710323576,0.9995363089146562,0.5599782376159054
"{'bootstrap': False, 'max_depth': 5, 'max_features': 0.8, 'min_samples_split': 6}",1.0,0.999093605800923,0.999664767013074,0.5776198119697318,0.5163043478260869,0.5993836671802772,0.9995861242713323,0.5644359423253653
"{'bootstrap': False, 'max_depth': 5, 'max_features': 0.8, 'min_samples_split': 10}",0.9997009867437455,0.9991760052735663,0.9993965806235334,0.5870213253840864,0.5156649616368286,0.6183872624550589,0.999424524213615,0.5736911831586579
"{'bootstrap': False, 'max_depth': 5, 'max_features': 0.8, 'min_samples_split': 14}",0.9990032891458188,0.9981872116018459,0.998860207844452,0.5823205686769091,0.5158248081841432,0.6204417051874679,0.9986835695307056,0.57286236068284
"{'bootstrap': False, 'max_depth': 7, 'max_features': 1.0, 'min_samples_split': 2}",1.0,1.0,0.9961783439490447,0.589429030038982,0.5602621483375959,0.6011813045711352,0.9987261146496816,0.5836241609825711
"{'bootstrap': False, 'max_depth': 7, 'max_features': 1.0, 'min_samples_split': 6}",0.9998504933718728,0.999588002636783,0.9956419711699632,0.579454253611557,0.5757672634271099,0.6260914227015922,0.9983601557262064,0.5937709799134198
"{'bootstrap': False, 'max_depth': 7, 'max_features': 1.0, 'min_samples_split': 10}",0.9978570716635105,0.9983520105471325,0.9930271538719411,0.5865627149736299,0.5784846547314577,0.6099126861838727,0.9964120786941947,0.5916533519629869
"{'bootstrap': False, 'max_depth': 7, 'max_features': 1.0, 'min_samples_split': 14}",0.9941194059603309,0.9948912326961107,0.9920885015085485,0.5878238936023847,0.5626598465473145,0.6194144838212635,0.9936997133883301,0.5899660746569876
"{'bootstrap': False, 'max_depth': 7, 'max_features': 'sqrt', 'min_samples_split': 2}",1.0,1.0,1.0,0.6023847741343727,0.6991687979539641,0.6348228043143298,1.0,0.6454587921342222
"{'bootstrap': False, 'max_depth': 7, 'max_features': 'sqrt', 'min_samples_split': 6}",1.0,1.0,1.0,0.6159137812428342,0.731457800511509,0.6189008731381612,1.0,0.6554241516308349
"{'bootstrap': False, 'max_depth': 7, 'max_features': 'sqrt', 'min_samples_split': 10}",1.0,1.0,1.0,0.6216464113735382,0.6918158567774935,0.6420133538777607,1.0,0.6518252073429308
"{'bootstrap': False, 'max_depth': 7, 'max_features': 'sqrt', 'min_samples_split': 14}",1.0,1.0,1.0,0.6110983719330428,0.6950127877237852,0.6111967128916281,1.0,0.6391026241828187
"{'bootstrap': False, 'max_depth': 7, 'max_features': 'log2', 'min_samples_split': 2}",1.0,1.0,1.0,0.5865627149736299,0.7180306905370843,0.6640986132511556,1.0,0.6562306729206233
"{'bootstrap': False, 'max_depth': 7, 'max_features': 'log2', 'min_samples_split': 6}",1.0,1.0,1.0,0.5998624168768631,0.6678388746803069,0.6250642013353878,1.0,0.6309218309641859
"{'bootstrap': False, 'max_depth': 7, 'max_features': 'log2', 'min_samples_split': 10}",1.0,1.0,1.0,0.6317358404035771,0.7218670076726342,0.6440677966101696,1.0,0.6658902148954603
"{'bootstrap': False, 'max_depth': 7, 'max_features': 'log2', 'min_samples_split': 14}",1.0,1.0,1.0,0.6294427883512955,0.6729539641943735,0.6456086286594761,1.0,0.6493351270683817
"{'bootstrap': False, 'max_depth': 7, 'max_features': 0.5, 'min_samples_split': 2}",1.0,1.0,1.0,0.6138500343957808,0.588235294117647,0.6276322547508989,1.0,0.6099058610881088
"{'bootstrap': False, 'max_depth': 7, 'max_features': 0.5, 'min_samples_split': 6}",1.0,1.0,1.0,0.6138500343957808,0.5952685421994884,0.6302003081664098,1.0,0.6131062949205597
"{'bootstrap': False, 'max_depth': 7, 'max_features': 0.5, 'min_samples_split': 10}",1.0,1.0,1.0,0.609722540701674,0.573849104859335,0.6348228043143297,1.0,0.6061314832917796
"{'bootstrap': False, 'max_depth': 7, 'max_features': 0.5, 'min_samples_split': 14}",1.0,1.0,1.0,0.6078880990598486,0.5943094629156009,0.6425269645608629,1.0,0.6149081755121042
"{'bootstrap': False, 'max_depth': 7, 'max_features': 0.8, 'min_samples_split': 2}",1.0,1.0,1.0,0.586677367576244,0.5225383631713555,0.6296866974833076,1.0,0.5796341427436357
"{'bootstrap': False, 'max_depth': 7, 'max_features': 0.8, 'min_samples_split': 6}",1.0,1.0,1.0,0.5851868837422609,0.5449168797953964,0.6163328197226503,1.0,0.5821455277534359
"{'bootstrap': False, 'max_depth': 7, 'max_features': 0.8, 'min_samples_split': 10}",1.0,1.0,1.0,0.5961935335932126,0.5527493606138107,0.6260914227015922,1.0,0.5916781056362052
"{'bootstrap': False, 'max_depth': 7, 'max_features': 0.8, 'min_samples_split': 14}",1.0,1.0,1.0,0.5858747993579453,0.5740089514066496,0.6358500256805342,1.0,0.5985779254817096
