grid,train_AUC_C2_C5,train_AUC_C1_C2,train_AUC_C1_C5,val_AUC_C1,val_AUC_C5,val_AUC_C2,train_AUC_mean,val_AUC_mean
"{'extra_trees': True, 'lambda_l1': 0, 'lambda_l2': 0.5, 'learning_rate': 0.01, 'max_depth': 7, 'path_smooth': 1}",0.9919108669108669,0.9920072511535927,0.9899867749858304,0.6166016968585186,0.7488888888888889,0.6831022085259374,0.9913016310167633,0.6828642647577817
"{'extra_trees': True, 'lambda_l1': 0, 'lambda_l2': 0.5, 'learning_rate': 0.1, 'max_depth': 5, 'path_smooth': 0}",1.0,1.0,1.0,0.6310479247878926,0.7837037037037037,0.7401129943502824,1.0,0.7182882076139596
"{'extra_trees': True, 'lambda_l1': 0, 'lambda_l2': 0.5, 'learning_rate': 0.1, 'max_depth': 5, 'path_smooth': 1}",1.0,1.0,1.0,0.6454941527172666,0.8037037037037037,0.7473035439137133,1.0,0.7321671334448946
"{'extra_trees': True, 'lambda_l1': 0, 'lambda_l2': 0.5, 'learning_rate': 0.1, 'max_depth': 6, 'path_smooth': 0}",1.0,1.0,1.0,0.6310479247878926,0.7748148148148148,0.7293271700051361,1.0,0.7117299698692813
"{'extra_trees': True, 'lambda_l1': 0, 'lambda_l2': 0.5, 'learning_rate': 0.1, 'max_depth': 6, 'path_smooth': 1}",1.0,1.0,1.0,0.6454941527172666,0.7437037037037038,0.7714432460195173,1.0,0.7202137008134959
"{'extra_trees': True, 'lambda_l1': 0, 'lambda_l2': 0.5, 'learning_rate': 0.1, 'max_depth': 7, 'path_smooth': 0}",1.0,1.0,1.0,0.6310479247878926,0.7748148148148148,0.7293271700051361,1.0,0.7117299698692813
"{'extra_trees': True, 'lambda_l1': 0, 'lambda_l2': 0.5, 'learning_rate': 0.1, 'max_depth': 7, 'path_smooth': 1}",1.0,1.0,1.0,0.6454941527172666,0.7444444444444445,0.7714432460195173,1.0,0.7204606143937428
"{'extra_trees': True, 'lambda_l1': 0, 'lambda_l2': 0.5, 'learning_rate': 0.2, 'max_depth': 5, 'path_smooth': 0}",1.0,1.0,1.0,0.6814950699380876,0.7829629629629629,0.7668207498715973,1.0,0.7437595942575493
"{'extra_trees': True, 'lambda_l1': 0, 'lambda_l2': 0.5, 'learning_rate': 0.2, 'max_depth': 5, 'path_smooth': 1}",1.0,1.0,1.0,0.6778261866544371,0.7955555555555557,0.7508988186954288,1.0,0.7414268536351405
"{'extra_trees': True, 'lambda_l1': 0, 'lambda_l2': 0.5, 'learning_rate': 0.2, 'max_depth': 6, 'path_smooth': 0}",1.0,1.0,1.0,0.6814950699380876,0.7577777777777778,0.7688751926040062,1.0,0.7360493467732905
"{'extra_trees': True, 'lambda_l1': 0, 'lambda_l2': 0.5, 'learning_rate': 0.2, 'max_depth': 6, 'path_smooth': 1}",1.0,1.0,1.0,0.6922724145838112,0.7807407407407408,0.7534668721109399,1.0,0.742160009145164
"{'extra_trees': True, 'lambda_l1': 0, 'lambda_l2': 0.5, 'learning_rate': 0.2, 'max_depth': 7, 'path_smooth': 0}",1.0,1.0,1.0,0.6814950699380876,0.7651851851851853,0.7688751926040062,1.0,0.7385184825757597
"{'extra_trees': True, 'lambda_l1': 0, 'lambda_l2': 0.5, 'learning_rate': 0.2, 'max_depth': 7, 'path_smooth': 1}",1.0,1.0,1.0,0.6922724145838112,0.7666666666666666,0.7534668721109399,1.0,0.7374686511204726
"{'extra_trees': True, 'lambda_l1': 0, 'lambda_l2': 1, 'learning_rate': 0.01, 'max_depth': 5, 'path_smooth': 0}",0.9894688644688644,0.991430454845089,0.9913092764027962,0.6195826645264848,0.7540740740740741,0.6851566512583461,0.9907361985722499,0.6862711299529684
"{'extra_trees': True, 'lambda_l1': 0, 'lambda_l2': 1, 'learning_rate': 0.01, 'max_depth': 5, 'path_smooth': 1}",0.989010989010989,0.9887112722478576,0.9910258832420178,0.6101811511121302,0.7525925925925926,0.6882383153569593,0.9895827148336215,0.683670686353894
